"","sampleID","uid","namedLocation","domainID","siteID","plotID","collectDate","sampleCode","kclSampleID","kclSampleCode","sampleCondition","ammoniumNAnalysisDate","kclAmmoniumNConc","ammoniumNRepNum","ammoniumNQF","ammoniumNRemarks","nitrateNitriteNAnalysisDate","kclNitrateNitriteNConc","nitrateNitriteNRepNum","nitrateNitriteNQF","nitrateNitriteNRemarks","laboratoryName","ammoniumNMethod","ammoniumNInstrument","ammoniumNAnalyzedBy","ammoniumNReviewedBy","nitrateNitriteNMethod","nitrateNitriteNInstrument","nitrateNitriteNAnalyzedBy","nitrateNitriteNReviewedBy","dataQF","publicationDate","release","soilFreshMass","kclVolume"
"118","JERC_047-M-0-16.5-20190812","a33f26f6-1a24-4349-b107-2d3d2f87b65c","JERC_047.basePlot.bgc","D03","JERC","JERC_047",2019-08-12 16:14:00,"A00000075464","JERC_047-M-0-16.5-20190812-KCL","B00000063075","ok",2019-09-13,0.058,1,"OK",NA,2019-09-13,0.077,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T074128Z","RELEASE-2021",10.26,100
"119","JERC_047-M-34.5-9-20190812","59554e3c-1229-4710-8a65-04a1e075d236","JERC_047.basePlot.bgc","D03","JERC","JERC_047",2019-08-12 16:19:00,"A00000075463","JERC_047-M-34.5-9-20190812-KCL","B00000063072","ok",2019-09-13,0.108,1,"OK",NA,2019-09-13,0.092,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T074128Z","RELEASE-2021",10.19,100
"120","JERC_048-M-17-2-20190812","a18e6d5b-c842-498a-9082-437175802bf6","JERC_048.basePlot.bgc","D03","JERC","JERC_048",2019-08-12 17:51:00,"A00000075465","JERC_048-M-17-2-20190812-KCL","B00000063066","ok",2019-09-13,0.056,1,"OK",NA,2019-09-13,0.078,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T074128Z","RELEASE-2021",10.14,100
"121","JERC_048-M-21-32-20190812","f90fa861-fc03-4e7d-9b51-0bf5589b7dec","JERC_048.basePlot.bgc","D03","JERC","JERC_048",2019-08-12 17:44:00,"A00000075466","JERC_048-M-21-32-20190812-KCL","B00000063079","ok",2019-09-13,0.142,1,"OK",NA,2019-09-13,0.094,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T074128Z","RELEASE-2021",10.46,100
"122","JERC_048-M-3.5-35-20190730","3e88fb53-ba6e-4299-aa02-6ffc6b4cde00","JERC_048.basePlot.bgc","D03","JERC","JERC_048",2019-07-30 16:50:00,"A00000074257","JERC_048-M-3.5-35-20190730-KCL","B00000063112","ok",2019-09-13,0.068,1,"OK",NA,2019-09-13,0.086,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T050835Z","RELEASE-2021",10.48,100
"123","JERC_049-M-23-4.5-20190812","893f0320-04fe-4086-83f7-30d6aa563222","JERC_049.basePlot.bgc","D03","JERC","JERC_049",2019-08-12 17:07:00,"A00000075469","JERC_049-M-23-4.5-20190812-KCL","B00000063067","ok",2019-09-13,0.06,1,"OK",NA,2019-09-13,0.085,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T074128Z","RELEASE-2021",10.06,100
"124","JERC_050-M-0-16.5-20190730","232da06c-77b4-423d-b482-3fe38cc77895","JERC_050.basePlot.bgc","D03","JERC","JERC_050",2019-07-30 18:20:00,"A00000074263","JERC_050-M-0-16.5-20190730-KCL","B00000063089","ok",2019-09-13,0.068,1,"OK",NA,2019-09-13,0.1,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T050835Z","RELEASE-2021",10.47,100
"125","JERC_050-M-0-16.5-20190812","01edf2bf-6429-42b2-854a-320360762958","JERC_050.basePlot.bgc","D03","JERC","JERC_050",2019-08-12 16:37:00,"A00000075471","JERC_050-M-0-16.5-20190812-KCL","B00000025060","ok",2019-09-13,0.071,1,"OK",NA,2019-09-13,0.116,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T074128Z","RELEASE-2021",10.12,100
"126","JERC_050-M-34.5-9-20190730","bb947f32-4b6d-438c-9bea-ba37720fff36","JERC_050.basePlot.bgc","D03","JERC","JERC_050",2019-07-30 18:44:00,"A00000074265","JERC_050-M-34.5-9-20190730-KCL","B00000063091","ok",2019-09-13,0.042,1,"OK",NA,2019-09-13,0.083,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T050835Z","RELEASE-2021",10.25,100
"127","JERC_050-M-34.5-9-20190812","a72a95ea-89c4-4dd5-a1d4-ec6ea497abba","JERC_050.basePlot.bgc","D03","JERC","JERC_050",2019-08-12 16:43:00,"A00000075473","JERC_050-M-34.5-9-20190812-KCL","B00000025058","ok",2019-09-13,0.139,1,"OK",NA,2019-09-13,0.087,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T074128Z","RELEASE-2021",10.47,100
"128","JERC_050-M-34.5-9-20190812","439c1c05-ba3f-43bd-b3c8-ac3ea0558d24","JERC_050.basePlot.bgc","D03","JERC","JERC_050",2019-08-12 16:43:00,"A00000075473","JERC_050-M-34.5-9-20190812-KCL","B00000025058","ok",2019-09-13,0.141,2,"OK",NA,2019-09-13,0.089,2,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T074128Z","RELEASE-2021",10.47,100
"129","JERC_050-M-5.5-30.5-20190730","be1d0ff9-a87f-49a7-a9f2-e3a6ba392795","JERC_050.basePlot.bgc","D03","JERC","JERC_050",2019-07-30 18:29:00,"A00000074264","JERC_050-M-5.5-30.5-20190730-KCL","B00000063090","ok",2019-09-13,0.21,1,"OK",NA,2019-09-13,0.109,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T050835Z","RELEASE-2021",10.14,100
"130","JERC_050-M-5.5-30.5-20190812","3de19cd7-7fb1-4e08-9c4a-fda7a2775f5d","JERC_050.basePlot.bgc","D03","JERC","JERC_050",2019-08-12 16:40:00,"A00000075472","JERC_050-M-5.5-30.5-20190812-KCL","B00000025059","ok",2019-09-13,0.12,1,"OK",NA,2019-09-13,0.277,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T074128Z","RELEASE-2021",10.26,100
"131","KONA_048-M-1.5-27-20190618","46963bb9-7e4f-4d2c-a0db-8a7150538817","KONA_048.basePlot.bgc","D06","KONA","KONA_048",2019-06-18 16:01:00,"A00000079600","KONA_048-M-1.5-27-20190618-KCL","B00000017312","ok",2019-08-07,0.046,1,"OK",NA,2019-08-07,0.077,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T061224Z","RELEASE-2021",10.06,100
"132","KONA_048-M-1.5-27-20190709","206a9947-8319-435a-8921-b26268fb5e0c","KONA_048.basePlot.bgc","D06","KONA","KONA_048",2019-07-09 18:12:00,"A00000080047","KONA_048-M-1.5-27-20190709-KCL","B00000017330","ok",2019-08-07,0.033,1,"OK",NA,2019-08-07,0.216,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T061136Z","RELEASE-2021",10.08,100
"133","KONA_048-M-12.5-6-20191008","04d2f1f4-030e-432a-8e44-170725dabeb5","KONA_048.basePlot.bgc","D06","KONA","KONA_048",2019-10-08 16:57:00,"A00000137213","KONA_048-M-12.5-6-20191008-KCL","D00000057309","ok",2020-02-05,0.385,1,"OK",NA,2020-02-20,1.412,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T065049Z","RELEASE-2021",10.07,100
"134","KONA_048-M-12.5-6-20191029","a8d5e20b-7509-434d-8699-d4b360315bff","KONA_048.basePlot.bgc","D06","KONA","KONA_048",2019-10-29 15:24:00,NA,"KONA_048-M-12.5-6-20191029-KCL","D00000057343","ok",2020-02-05,0.053,1,"OK",NA,2020-02-20,1.246,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T065049Z","RELEASE-2021",10,100
"135","KONA_048-M-27-36-20190618","6b7f4e73-3d00-4429-a1c5-cd75393c8640","KONA_048.basePlot.bgc","D06","KONA","KONA_048",2019-06-18 15:25:00,"A00000079608","KONA_048-M-27-36-20190618-KCL","B00000017307","ok",2019-08-07,0.13,1,"OK",NA,2019-08-07,0.319,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T061224Z","RELEASE-2021",9.96,100
"136","KONA_048-M-27-36-20190709","aac69993-be80-4558-8cf6-d6df2593c196","KONA_048.basePlot.bgc","D06","KONA","KONA_048",2019-07-09 18:26:00,"A00000080051","KONA_048-M-27-36-20190709-KCL","B00000017329","ok",2019-08-07,0.083,1,"OK",NA,2019-08-07,0.412,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T061136Z","RELEASE-2021",10.05,101
"137","KONA_048-M-30-9.5-20191008","3e9e05bf-6be3-4dba-a59a-7763714808b1","KONA_048.basePlot.bgc","D06","KONA","KONA_048",2019-10-08 16:34:00,"A00000137214","KONA_048-M-30-9.5-20191008-KCL","B00000058188","ok",2020-02-05,1.346,1,"OK",NA,2020-02-20,2.62,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T065049Z","RELEASE-2021",10.09,100
"138","KONA_048-M-30-9.5-20191029","920c2813-1483-493d-8d79-fc210cafc692","KONA_048.basePlot.bgc","D06","KONA","KONA_048",2019-10-29 15:22:00,NA,"KONA_048-M-30-9.5-20191029-KCL","B00000017250","ok",2020-02-05,0.05,1,"OK",NA,2020-02-20,2.7,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T065049Z","RELEASE-2021",10.01,100
"139","KONA_048-M-34.5-29-20191008","10297e28-b4a7-475b-ae63-b899fdfae796","KONA_048.basePlot.bgc","D06","KONA","KONA_048",2019-10-08 16:16:00,"A00000137215","KONA_048-M-34.5-29-20191008-KCL","B00000058189","ok",2020-02-05,0.096,1,"OK",NA,2020-02-20,0.356,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T065049Z","RELEASE-2021",10.09,100
"140","KONA_048-M-34.5-29-20191029","c9ba7ebc-a0d4-483c-8e1f-599bfc6b0efc","KONA_048.basePlot.bgc","D06","KONA","KONA_048",2019-10-29 15:20:00,NA,"KONA_048-M-34.5-29-20191029-KCL","B00000017253","ok",2020-02-05,0.068,1,"OK",NA,2020-02-20,0.884,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T065049Z","RELEASE-2021",9.99,100
"141","KONA_048-M-7-18.5-20190618","97162fb8-a163-41a7-b581-3c9f7fb6b5c6","KONA_048.basePlot.bgc","D06","KONA","KONA_048",2019-06-18 15:46:00,"A00000079607","KONA_048-M-7-18.5-20190618-KCL","B00000017310","ok",2019-08-07,0.04,1,"OK",NA,2019-08-07,0.126,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T061224Z","RELEASE-2021",10,100
"142","KONA_048-M-7-18.5-20190709","8968e16a-86d8-43ba-b1bb-54271fd420f9","KONA_048.basePlot.bgc","D06","KONA","KONA_048",2019-07-09 18:14:00,"A00000080019","KONA_048-M-7-18.5-20190709-KCL","B00000017337","ok",2019-08-07,0.08,1,"OK",NA,2019-08-07,0.264,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T061136Z","RELEASE-2021",10.01,101
"143","KONA_054-M-0.5-7-20190618","42fb30d3-0175-438a-b09d-b217d9093759","KONA_054.basePlot.bgc","D06","KONA","KONA_054",2019-06-18 15:47:00,"A00000079594","KONA_054-M-0.5-7-20190618-KCL","B00000017304","ok",2019-08-07,0.07,1,"OK",NA,2019-08-07,0.67,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T061224Z","RELEASE-2021",10.08,100
"144","KONA_054-M-0.5-7-20190710","99616b19-e867-41fb-bc1e-f734ad7c1808","KONA_054.basePlot.bgc","D06","KONA","KONA_054",2019-07-10 19:41:00,"A00000080200","KONA_054-M-0.5-7-20190710-KCL","B00000017346","ok",2019-08-07,0.362,1,"OK",NA,2019-08-07,1.777,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T061136Z","RELEASE-2021",10.01,100
"145","KONA_054-M-1.5-4.5-20191009","dd0bb4af-f877-47ef-9b4b-076509a151c1","KONA_054.basePlot.bgc","D06","KONA","KONA_054",2019-10-09 16:31:00,"A00000137217","KONA_054-M-1.5-4.5-20191009-KCL","D00000057315","ok",2020-02-05,0.109,1,"OK",NA,2020-02-20,0.222,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T065049Z","RELEASE-2021",10,99
"146","KONA_054-M-1.5-4.5-20191029","886f5ba3-6bf4-43e4-96bc-adfdf1f3c4db","KONA_054.basePlot.bgc","D06","KONA","KONA_054",2019-10-29 16:36:00,NA,"KONA_054-M-1.5-4.5-20191029-KCL","B00000017259","ok",2020-02-05,0.062,1,"OK",NA,2020-02-20,0.33,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T065049Z","RELEASE-2021",9.95,100
"147","KONA_054-M-26.5-33-20190618","4957abbe-6d6d-4d50-b1af-a9bc9d189c4e","KONA_054.basePlot.bgc","D06","KONA","KONA_054",2019-06-18 16:12:00,"A00000079593","KONA_054-M-26.5-33-20190618-KCL","B00000017290","ok",2019-08-07,0.084,1,"OK",NA,2019-08-07,1.065,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T061224Z","RELEASE-2021",10.02,100
"148","KONA_054-M-26.5-33-20190710","e03841e2-dcb0-404a-b7aa-20c5837e59bd","KONA_054.basePlot.bgc","D06","KONA","KONA_054",2019-07-10 19:33:00,"A00000080201","KONA_054-M-26.5-33-20190710-KCL","B00000017342","ok",2019-08-07,0.845,1,"OK",NA,2019-08-07,0.068,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T061136Z","RELEASE-2021",10.02,100
"149","KONA_054-M-28-3.5-20191009","96101cd7-1287-4fc1-81c3-5477bb530436","KONA_054.basePlot.bgc","D06","KONA","KONA_054",2019-10-09 17:00:00,"A00000137216","KONA_054-M-28-3.5-20191009-KCL","D00000057326","ok",2020-02-05,0.088,1,"OK",NA,2020-02-20,0.061,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T065049Z","RELEASE-2021",9.99,100
"150","KONA_054-M-28-3.5-20191029","eaa59056-15ba-4fb4-abc3-b0f551bbe65a","KONA_054.basePlot.bgc","D06","KONA","KONA_054",2019-10-29 16:42:00,NA,"KONA_054-M-28-3.5-20191029-KCL","D00000057324","ok",2020-02-05,0.074,1,"OK",NA,2020-02-20,0.446,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T065049Z","RELEASE-2021",10,100
"151","KONA_054-M-28-3.5-20191029","bab0881a-a745-43dc-bdad-fd200dd4f5da","KONA_054.basePlot.bgc","D06","KONA","KONA_054",2019-10-29 16:42:00,NA,"KONA_054-M-28-3.5-20191029-KCL","D00000057324","ok",2020-02-05,0.076,2,"OK",NA,2020-02-20,0.448,2,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T065049Z","RELEASE-2021",10,100
"152","KONA_054-M-33.5-7-20190618","cba330b3-5b93-4e81-b0fe-ce7092cef2c5","KONA_054.basePlot.bgc","D06","KONA","KONA_054",2019-06-18 16:40:00,"A00000079610","KONA_054-M-33.5-7-20190618-KCL","B00000017291","ok",2019-08-07,0.108,1,"OK",NA,2019-08-07,0.468,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T061224Z","RELEASE-2021",10.02,100
"153","KONA_054-M-33.5-7-20190710","821fcf89-47eb-490c-8923-7d2961413d82","KONA_054.basePlot.bgc","D06","KONA","KONA_054",2019-07-10 19:26:00,"A00000080199","KONA_054-M-33.5-7-20190710-KCL","B00000017345","ok",2019-08-07,0.258,1,"OK",NA,2019-08-07,1.534,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T061136Z","RELEASE-2021",9.99,100
